id;searchQuery;text;timestamp;cleanText;foundWord
1652254274905161728;històries;"forats de pal, piques i sitges, basaments de murs, restes d'una capella i una torre i una línia de trinxeres descriuen mil anys d'històries i bregues viscudes al vilatge de la coscollosa.
#tifmola @ajtorrefeta 
#segarrejant";2023-04-29T10:11:00.000Z;forats de pal, piques i sitges, basaments de murs, restes d'una capella i una torre i una línia de trinxeres descriuen mil anys d'històries i bregues viscudes al vilatge de la coscollosa. @ajtorrefeta #segarrejant;històries
1652252869188255744;històries;"quina felicitat, quan encadenes bones lectures que et fan gaudir, amb històries i trames diverses! ❤️📚

mireu quin trio d'asos! 😍

#mentrelaneusiguiblanca @jordi_boixados  
#elllegatdelescendres @coiavalls 
#elboigdelsocells @caresantos";2023-04-29T10:05:00.000Z;quina felicitat, quan encadenes bones lectures que et fan gaudir, amb històries i trames diverses! ❤️📚 mireu quin trio d'asos! 😍 @jordi_boixados @coiavalls @caresantos;històries
1652249685589983232;històries;les teves històries en un dissabte matí 💜💜💜🌹;2023-04-29T09:53:00.000Z;les teves històries en un dissabte matí 💜💜💜🌹;històries
1652245286444564481;històries;[20/20] 🧵 | i fins aquí aquest fil. aviat, més i millors històries locals de l’àrea metropolitana de barcelona a @elperiodico, a un mes d’unes eleccions municipals (28 de maig) que s’anticipen ben interessants :).;2023-04-29T09:35:00.000Z;[20/20] 🧵 | i fins aquí aquest fil. aviat, més i millors històries locals de l’àrea metropolitana de barcelona a @elperiodico, a un mes d’unes eleccions municipals (28 de maig) que s’anticipen ben interessants :).;històries
1652245108794720257;històries;"[8/20] | a #badalona, per cert, acabem de començar una nova ‘newsletter’ local: ‘entender + #badalona’, 3️⃣ minuts de lectura setmanal, cada dilluns, amb les millors històries, claus i participació de lectors d’@epbadalona.

🔗 podeu veure-la i subscriure-us gratis aquí 👇.";2023-04-29T09:35:00.000Z;[8/20] | a #badalona, per cert, acabem de començar una nova ‘newsletter’ local: ‘entender + #badalona’, 3️⃣ minuts de lectura setmanal, cada dilluns, amb les millors històries, claus i participació de lectors d’@epbadalona. 🔗 podeu veure-la i subscriure-us gratis aquí 👇.;històries
1652245102000058369;històries;[5/20] | a #badalona, per exemple el @gerard_santos ha seguit les històries dels veïns desallotjats al c/granada fa un any, que encara no saben què passarà amb ells i diuen haver passat per depressions. elperiodico.com/es/badalona/…;2023-04-29T09:35:00.000Z;[5/20] | a #badalona, per exemple el @gerard_santos ha seguit les històries dels veïns desallotjats al fa un any, que encara no saben què passarà amb ells i diuen haver passat per depressions.…;seguit
1652245102000058369;històries;[5/20] | a #badalona, per exemple el @gerard_santos ha seguit les històries dels veïns desallotjats al c/granada fa un any, que encara no saben què passarà amb ells i diuen haver passat per depressions. elperiodico.com/es/badalona/…;2023-04-29T09:35:00.000Z;[5/20] | a #badalona, per exemple el @gerard_santos ha seguit les històries dels veïns desallotjats al fa un any, que encara no saben què passarà amb ells i diuen haver passat per depressions.…;històries
1652241297715912704;històries;"🎭 avui vine a descobrir les històries amagades darrere dels objectes de casa amb pongo!

🗓 avui 29 d'abril
🕐 19.00 h
📍 el casal, saló d'espectacles ucg
🎟 10 € taquilla

❗️ important! recorda portar el teu ""pongo"" a l'espectacle!";2023-04-29T09:19:00.000Z;"🎭 avui vine a descobrir les històries amagades darrere dels objectes de casa amb pongo! 🗓 avui 29 d'abril 🕐 19.00 h 📍 el casal, saló d'espectacles ucg 🎟 10 € taquilla ❗️ important! recorda portar el teu ""pongo"" a l'espectacle!";històries
1652238213375832065;històries;final de volta: i anem cap a ivars d’urgell. murals d’ocells i cafès amb gel. i xerrada complerta de tot. mes llibres, mes històries. als diaris locals parlen de la visita aragonès, no va anar be.;2023-04-29T09:07:00.000Z;final de volta: i anem cap a ivars d’urgell. murals d’ocells i cafès amb gel. i xerrada complerta de tot. mes llibres, mes històries. als diaris locals parlen de la visita aragonès, no va anar be.;històries
1652231687659569154;històries;a la meva edat i encara descobreixo noves històries de la meva família. la setmana passada vaig rebre aquest twist: “tinc una caixa de material de la teresa branyas. estic canviant de casa i he trobat aquest material. si us interessa poseu-vos en contacte amb mi aviat”. 👇;2023-04-29T08:41:00.000Z;a la meva edat i encara descobreixo noves històries de la meva família. la setmana passada vaig rebre aquest twist: “tinc una caixa de material de la teresa branyas. estic canviant de casa i he trobat aquest material. si us interessa poseu-vos en contacte amb mi aviat”. 👇;històries
1652230541754736641;històries;hòstia, però és que los de barcelona , que els hi agradi, i se monton aquestes històries , doncs mira, que vingon a aclarír prèssics, així podran explicar com sua lo bruce;2023-04-29T08:37:00.000Z;hòstia, però és que los de barcelona , que els hi agradi, i se monton aquestes històries , doncs mira, que vingon a aclarír prèssics, així podran explicar com sua lo bruce;històries
1652230212581568513;històries;el nou film de los tres mosqueteros no aporta res nou a altres versions anteriors. això si, està força ben fet, especialment els travellings de les escenes de lluita. un film que et permet passar una bona estona i reviure una de les millors històries d'aventures mai escrites;2023-04-29T08:35:00.000Z;el nou film de los tres mosqueteros no aporta res nou a altres versions anteriors. això si, està força ben fet, especialment els travellings de les escenes de lluita. un film que et permet passar una bona estona i reviure una de les millors històries d'aventures mai escrites;històries
1652224547649736704;històries;"📚la pequeña forastera

com li agrada al nagabe crear històries amb éssers antropomòrfics. la relació del doctor i la shiva no deixa de ser una fàbula per diferenciar el bé del mal o la llum i la foscor. res és el que sembla en aquest manga. molt místic i fins i tot tètric.";2023-04-29T08:13:00.000Z;📚la pequeña forastera com li agrada al nagabe crear històries amb éssers antropomòrfics. la relació del doctor i la shiva no deixa de ser una fàbula per diferenciar el bé del mal o la llum i la foscor. res és el que sembla en aquest manga. molt místic i fins i tot tètric.;històries
1652223493482639363;històries;vicent chilet, sobre espills per al valència cf, històries, records i vida. articles amb ànima 👉 mestalla y nápoles: apuntes para una reconstrucción levante-emv.com/valencia-cf/… per @vicentchilet;2023-04-29T08:09:00.000Z;vicent chilet, sobre espills per al valència cf, històries, records i vida. articles amb ànima 👉 mestalla y nápoles: apuntes para una reconstrucción levante-emv.com/valencia-cf/… per @vicentchilet;històries
1652221186548400129;històries;"ja hem obert portes, us esperen milers de llibres d'arreu del món plens d'aventures, històries i viatges! 

de 10h a 14h i de 16h a 20:30h toca viatjar per anar més lluny, fins ara😄";2023-04-29T08:00:00.000Z;ja hem obert portes, us esperen milers de llibres d'arreu del món plens d'aventures, històries i viatges! de 10h a 14h i de 16h a 20:30h toca viatjar per anar més lluny, fins ara😄;històries
1652221185638248449;històries;"🩰feliç dia internacional de la dansa!

🤸‍♀️la dansa ha estat molt present en la 34a mostra igualada amb espectacles que expressen la relació del cos i els objectes amb el moviment. 

✨històries de descoberta, emotives, de risc i màgiques.";2023-04-29T08:00:00.000Z;🩰feliç dia internacional de la dansa! 🤸‍♀️la dansa ha estat molt present en la 34a mostra igualada amb espectacles que expressen la relació del cos i els objectes amb el moviment. ✨històries de descoberta, emotives, de risc i màgiques.;històries
1652218530589278208;històries;"bon dia @hipotesism !!!
aquests 3 dies de descans, recuperar forces i encarar les darreres 3 sessions (de 28) i les setmanes següents...el millor és que ja s'acaba. 
abraçada immensa!!!
al voltant de la kv62 hi han moltes històries curioses i singulars. winlock i bruyère p.e.🌞🙏";2023-04-29T07:49:00.000Z;bon dia @hipotesism !!! aquests 3 dies de descans, recuperar forces i encarar les darreres 3 sessions (de 28) i les setmanes següents...el millor és que ja s'acaba. abraçada immensa!!! al voltant de la kv62 hi han moltes històries curioses i singulars. winlock i bruyère p.e.🌞🙏;històries
1652215645101072384;històries;aquest cap de setmana l’ #agendazum ens porta a montblanc, dins els actes de #montblancmedieval, amb les històries del nostre titiritriki! ☺️;2023-04-29T07:38:00.000Z;aquest cap de setmana l’ ens porta a montblanc, dins els actes de #montblancmedieval, amb les històries del nostre titiritriki! ☺️;històries
1652215085245386752;històries;els concerts d’ @springsteen son dels espectacles més brutals que es poden veure. músics brillants, festa de rock, poesia, folk, històries en forma de cançó corejades amb tota l’ànima i un boss que domina l’escena de forma magistral davant d’un estadi a vessar. gràcies bruce 🙌🏻!;2023-04-29T07:35:00.000Z;els concerts d’ @springsteen son dels espectacles més brutals que es poden veure. músics brillants, festa de rock, poesia, folk, històries en forma de cançó corejades amb tota l’ànima i un boss que domina l’escena de forma magistral davant d’un estadi a vessar. gràcies bruce 🙌🏻!;històries
1652213628903510016;històries;"[nota de premsa]
obertura de l’exposició de racons de contes i històries.
del 29 d’abril al 7 de maig es podrà visitar l’exposició racons de contes i històries. és una mostra de murals i dibuixos escolars de sant jordi...
👉llegir-ne més a bit.ly/3owm580";2023-04-29T07:30:00.000Z;[nota de premsa] obertura de l’exposició de racons de contes i històries. del 29 d’abril al 7 de maig es podrà visitar l’exposició racons de contes i històries. és una mostra de murals i dibuixos escolars de sant jordi... 👉llegir-ne més a;històries
1652211850522554368;històries;"6)…el poble català té una cita amb una de les històries més grans després de molts anys de lluita: la seva independència, les seves llibertats, el benestar per tots.

laura borràs (@mhp_lauraborras) hi treballa cada dia.";2023-04-29T07:22:00.000Z;6)…el poble català té una cita amb una de les històries més grans després de molts anys de lluita: la seva independència, les seves llibertats, el benestar per tots. laura borràs (@mhp_lauraborras) hi treballa cada dia.;històries
1652208216401498113;històries;"""physis - els quatre elements "". quatre artistes joves i quatre obres pictòriques en objectes d'ús quotidià a el cercle de girona.  més ajudes pels artistes joves i  menys projectes faraonics per explicar històries que no entén ningú.";2023-04-29T07:08:00.000Z;"""physis - els quatre elements "". quatre artistes joves i quatre obres pictòriques en objectes d'ús quotidià a el cercle de girona. més ajudes pels artistes joves i menys projectes faraonics per explicar històries que no entén ningú.";històries
1652206439165722626;històries;perquè en les seves pàgines s'escola una altra bogeria de la que no en parla explícitament, que no sé fins a quin punt és benigne, però sí que és molt beneficiosa pels lectors: la seva obsessió i passió pels llibres i històries de bogeria, que va filant amb la seva biografia.;2023-04-29T07:01:00.000Z;perquè en les seves pàgines s'escola una altra bogeria de la que no en parla explícitament, que no sé fins a quin punt és benigne, però sí que és molt beneficiosa pels lectors: la seva obsessió i passió pels llibres i històries de bogeria, que va filant amb la seva biografia.;històries
1652206081995689985;històries;"""georgina gavardina i les històries del museu"" al @museuartgirona!  🕵️construïu la vostra pròpia història amb la georgina gavardina, una  de les millors investigadores d'històries del món.   📅 29 d'abril - 11:30h 🕶️  sortirambnens.com/activitats…  #sortirambnens #ambnens";2023-04-29T07:00:00.000Z;"""georgina gavardina i les històries del museu"" al @museuartgirona! 🕵️construïu la vostra pròpia història amb la georgina gavardina, una de les millors investigadores d'històries del món. 📅 29 d'abril - 11:30h 🕶️ … #ambnens";històries
1652206081995689985;històries;"""georgina gavardina i les històries del museu"" al @museuartgirona!  🕵️construïu la vostra pròpia història amb la georgina gavardina, una  de les millors investigadores d'històries del món.   📅 29 d'abril - 11:30h 🕶️  sortirambnens.com/activitats…  #sortirambnens #ambnens";2023-04-29T07:00:00.000Z;"""georgina gavardina i les històries del museu"" al @museuartgirona! 🕵️construïu la vostra pròpia història amb la georgina gavardina, una de les millors investigadores d'històries del món. 📅 29 d'abril - 11:30h 🕶️ … #ambnens";història
1652206081429630976;històries;"condemnats a mort! execucions a la barcelona vella
🗓️13/05 a les⏰10h 
en aquest itinerari coneixerem la història dels ajusticiaments i condemnes a mort a #bcn amb elena menta d’històries de ciència.
💻inscriu-te👇inscripcions.ccnavas.cat/mir…
@ccivicsbcn @bcn_santandreu";2023-04-29T07:00:00.000Z;condemnats a mort! execucions a la barcelona vella 🗓️13/05 a les⏰10h en aquest itinerari coneixerem la història dels ajusticiaments i condemnes a mort a amb elena menta d’històries de ciència. 💻inscriu-te👇inscripcions.ccnavas.cat/mir… @ccivicsbcn @bcn_santandreu;històries
1652206081429630976;històries;"condemnats a mort! execucions a la barcelona vella
🗓️13/05 a les⏰10h 
en aquest itinerari coneixerem la història dels ajusticiaments i condemnes a mort a #bcn amb elena menta d’històries de ciència.
💻inscriu-te👇inscripcions.ccnavas.cat/mir…
@ccivicsbcn @bcn_santandreu";2023-04-29T07:00:00.000Z;condemnats a mort! execucions a la barcelona vella 🗓️13/05 a les⏰10h en aquest itinerari coneixerem la història dels ajusticiaments i condemnes a mort a amb elena menta d’històries de ciència. 💻inscriu-te👇inscripcions.ccnavas.cat/mir… @ccivicsbcn @bcn_santandreu;història
1652199735304806402;històries;gràcies pops i crancs per aquesta setmana de contes! gaudim molt escoltant i descobrint conegudes o no tan conegudes històries! #famílies #unasumabrillant @feteresiana;2023-04-29T06:34:00.000Z;gràcies pops i crancs per aquesta setmana de contes! gaudim molt escoltant i descobrint conegudes o no tan conegudes històries! @feteresiana;històries
1652187819408752641;històries;no pare de vore històries de penya q està en el viña i jo q m’he despertat a les 7:30 per a estudiar, vull acabar ja;2023-04-29T05:47:00.000Z;no pare de vore històries de penya q està en el viña i jo q m’he despertat a les 7:30 per a estudiar, vull acabar ja;històries
1652177157022416897;històries;"aquí l'única persona que dispara ets tú, pobre eloy.

dispares odi infundat, basat en fakes i històries inexistents.

ja t'ho faràs.

defensant la submissió i l'obligatorietat de perdre el poder adquisitiu català a favor d'una corrupció madrilenya, quedàs retratat com un idiota.";2023-04-29T05:05:00.000Z;aquí l'única persona que dispara ets tú, pobre eloy. dispares odi infundat, basat en fakes i històries inexistents. ja t'ho faràs. defensant la submissió i l'obligatorietat de perdre el poder adquisitiu català a favor d'una corrupció madrilenya, quedàs retratat com un idiota.;històries
1652385842227232770;publicacions;les obres d'hel•lènic saña han rebut crítiques altament elogioses i sovint polèmiques en publicacions com les revistes time i stern, i els periòdics frankfurter allgemeine zeitung, hamburger morgenpost, der spiegel, die zeit, així com fortes crítiques de frankfurter rundschau.;2023-04-29T18:54:00.000Z;les obres d'hel•lènic saña han rebut crítiques altament elogioses i sovint polèmiques en publicacions com les revistes time i stern, i els periòdics frankfurter allgemeine zeitung, hamburger morgenpost, der spiegel, die zeit, així com fortes crítiques de frankfurter rundschau.;publicacions
1652236277255897088;publicacions;si t'agradem i vols saber quines publicacions tenim al forn, pots llegir-nos a la nostra newsletter.  no serem insistents i ens limitarem a informar de les dades essencials, així que et convidem a donar-te d'alta a mailchi.mp/fc558402da76/p5kb…;2023-04-29T09:00:00.000Z;si t'agradem i vols saber quines publicacions tenim al forn, pots llegir-nos a la nostra newsletter. no serem insistents i ens limitarem a informar de les dades essencials, així que et convidem a donar-te d'alta a…;publicacions
1652218275005079553;publicacions;doncs mira, venint d'aqusta gent jo personalment no m'ho crec. amb les publicacions q fan... buff... ara una cosa no treu l'altra... espero q el tema cdrs acabi bé. després que la fiscalia publique l'independentisme com a moviment terrorista, ja podem esperar qualsevol cosa...;2023-04-29T07:48:00.000Z;doncs mira, venint d'aqusta gent jo personalment no m'ho crec. amb les publicacions q fan... buff... ara una cosa no treu l'altra... espero q el tema cdrs acabi bé. després que la fiscalia publique l'independentisme com a moviment terrorista, ja podem esperar qualsevol cosa...;publicacions
1652212905327337472;publicacions;"doncs si que us estan sortint econòmiques aquestes adquisicions i totes les super illes i el tramvia de la diagonal…
veurem què passa, però no he vist mai tantes publicacions de tot el que es fa a barcelona com fins ara.
estan actualitzades dia a dia?";2023-04-29T07:27:00.000Z;doncs si que us estan sortint econòmiques aquestes adquisicions i totes les super illes i el tramvia de la diagonal… veurem què passa, però no he vist mai tantes publicacions de tot el que es fa a barcelona com fins ara. estan actualitzades dia a dia?;vist
1652212905327337472;publicacions;"doncs si que us estan sortint econòmiques aquestes adquisicions i totes les super illes i el tramvia de la diagonal…
veurem què passa, però no he vist mai tantes publicacions de tot el que es fa a barcelona com fins ara.
estan actualitzades dia a dia?";2023-04-29T07:27:00.000Z;doncs si que us estan sortint econòmiques aquestes adquisicions i totes les super illes i el tramvia de la diagonal… veurem què passa, però no he vist mai tantes publicacions de tot el que es fa a barcelona com fins ara. estan actualitzades dia a dia?;publicacions
1652457093536923648;tweets;he guardat aquests tweets a preferits i m’he guardat les fotos per mirar els mapes a l’ordinador i gaudir-los. em fascinen els mapes, i aquests més.;2023-04-29T23:37:00.000Z;he guardat aquests tweets a preferits i m’he guardat les fotos per mirar els mapes a l’ordinador i gaudir-los. em fascinen els mapes, i aquests més.;tweets
1652424881642827777;tweets;saps el que es el panic al moment al que algú a qui li has dedicat tweets troba la teva privada 💀;2023-04-29T21:29:00.000Z;saps el que es el panic al moment al que algú a qui li has dedicat tweets troba la teva privada 💀;tweets
1652398166061269004;tweets;😂😂😂😂nooo però tampoc soc del psoe/psc !! el k pasa es k el psoe es passa el dia fent tweets i , la veritat es k, m’agrada fotrem amb ells !!! 😜;2023-04-29T19:43:00.000Z;😂😂😂😂nooo però tampoc soc del !! el k pasa es k el psoe es passa el dia fent tweets i , la veritat es k, m’agrada fotrem amb ells !!! 😜;tweets
1652397758668570632;tweets;aquests tweets els estudiaran generacions futures per saber quan plovia, per això els faig.;2023-04-29T19:41:00.000Z;aquests tweets els estudiaran generacions futures per saber quan plovia, per això els faig.;tweets
1652372744606982145;tweets;imatges obtingudes de sengles tweets fantàstics de jordi muñoz !;2023-04-29T18:02:00.000Z;imatges obtingudes de sengles tweets fantàstics de jordi muñoz !;tweets
1652446508426354688;seguidors;tens tota la raó i has estat punyent i brillant, però mai entendré el teu filocomunisme, i si ho penses bé els seguidors de bruce i tu no esteu tan allunyats;2023-04-29T22:55:00.000Z;tens tota la raó i has estat punyent i brillant, però mai entendré el teu filocomunisme, i si ho penses bé els seguidors de bruce i tu no esteu tan allunyats;seguidors
1652442863177801733;seguidors;la cosa està renyida, empat entre haters i seguidors.;2023-04-29T22:40:00.000Z;la cosa està renyida, empat entre haters i seguidors.;seguidors
1652438681028788230;seguidors;no he dit que t’odiï a tu ni a ningú en particular. no som a sálvame. ni a un pati d’escola. siguem seriosos. ets adult. pots entendre que qualsevol poble ocupat no està content amb els ocupants ni amb els seguidors de l’equip ocupant. mira si és simple.;2023-04-29T22:24:00.000Z;no he dit que t’odiï a tu ni a ningú en particular. no som a sálvame. ni a un pati d’escola. siguem seriosos. ets adult. pots entendre que qualsevol poble ocupat no està content amb els ocupants ni amb els seguidors de l’equip ocupant. mira si és simple.;seguidors
1652415064815665156;seguidors;"per els qui em sigut seguidors de @26_danipedrosa es un gust torna a veure'l en pista. un dels pilots més fins conduint, només el seu fisic va fer que no tingui el títol que li falta, sempre ""baby samurai"". #danipedrosa26 #motogp";2023-04-29T20:50:00.000Z;"per els qui em sigut seguidors de @26_danipedrosa es un gust torna a veure'l en pista. un dels pilots més fins conduint, només el seu fisic va fer que no tingui el títol que li falta, sempre ""baby samurai"". #motogp";seguidors
1652395935119319040;seguidors;junqueras fa més mal a catalunya i als bons catalans que una mala pedregada...no ho veuen els pocs seguidors que li resten ?;2023-04-29T19:34:00.000Z;junqueras fa més mal a catalunya i als bons catalans que una mala pedregada...no ho veuen els pocs seguidors que li resten ?;seguidors
1652393959274971139;seguidors;us heu de fer seguidors l’un de l’altre, i au, a negociar;2023-04-29T19:26:00.000Z;us heu de fer seguidors l’un de l’altre, i au, a negociar;seguidors
1652387275983187969;seguidors;"🎸#crònica | bruce @springsteen i #barcelona, inconformistes nascuts per a córrer

👉bruce springsteen i l’e street band, per a milers de fidels seguidors continuen encarnant la lleialtat de l’amistat i els somnis de joventut

✍️@juand_jo

catalunyaplural.cat/ca/bruce…";2023-04-29T19:00:00.000Z;🎸| bruce @springsteen i #barcelona, inconformistes nascuts per a córrer 👉bruce springsteen i l’e street band, per a milers de fidels seguidors continuen encarnant la lleialtat de l’amistat i els somnis de joventut ✍️@juand_jo …;seguidors
1652372173137534982;seguidors;el discurs que legitima la violència de gènere i victimitza els homes ha creat el seu propi espai a internet des d'on sumar clics i seguidors ara.cat/societat/mascles-alf…;2023-04-29T18:00:00.000Z;el discurs que legitima la violència de gènere i victimitza els homes ha creat el seu propi espai a internet des d'on sumar clics i seguidors-alf…;seguidors
1652369031746273281;seguidors;"el nom el tenim des del 1900.
la imatge del club és la q volen donar els medis d comunicació tan propers al barsa (al q molestem molt) i la imatge q deixen els seguidors del girona al nostre camp, no és precisament la d'uns angelets.
no comencis a repartir carnets d catalanitat.";2023-04-29T17:47:00.000Z;el nom el tenim des del 1900. la imatge del club és la q volen donar els medis d comunicació tan propers al barsa (al q molestem molt) i la imatge q deixen els seguidors del girona al nostre camp, no és precisament la d'uns angelets. no comencis a repartir carnets d catalanitat.;seguidors
1652358836794130433;seguidors;tuitejant pels meus fidels seguidors (no paso de 1 like), eixemplant la base, aixi sí es fa republica🫡🫡🚬🚬;2023-04-29T17:07:00.000Z;tuitejant pels meus fidels seguidors (no paso de 1 like), eixemplant la base, aixi sí es fa republica🫡🫡🚬🚬;like
1652358836794130433;seguidors;tuitejant pels meus fidels seguidors (no paso de 1 like), eixemplant la base, aixi sí es fa republica🫡🫡🚬🚬;2023-04-29T17:07:00.000Z;tuitejant pels meus fidels seguidors (no paso de 1 like), eixemplant la base, aixi sí es fa republica🫡🫡🚬🚬;tuitejant
1652358836794130433;seguidors;tuitejant pels meus fidels seguidors (no paso de 1 like), eixemplant la base, aixi sí es fa republica🫡🫡🚬🚬;2023-04-29T17:07:00.000Z;tuitejant pels meus fidels seguidors (no paso de 1 like), eixemplant la base, aixi sí es fa republica🫡🫡🚬🚬;seguidors
1652342978587893760;seguidors;ell no és un plasta. alguns dels seus -pesats- seguidors, i el bombardeig mediàtic sí que fa bola;2023-04-29T16:03:00.000Z;ell no és un plasta. alguns dels seus -pesats- seguidors, i el bombardeig mediàtic sí que fa bola;seguidors
1652339320261431296;seguidors;fa 15 anys, quan @barackobama no era més que candidat de primàries, vaig fer un grup de facebook, catalonia for obama, que va tenir molts seguidors. allò va portar que el llavors candidat artur mas fos el convidat d’honor dels @demsabroadbcn a la històrica nit electoral del 2008.;2023-04-29T15:49:00.000Z;fa 15 anys, quan @barackobama no era més que candidat de primàries, vaig fer un grup de facebook, catalonia for obama, que va tenir molts seguidors. allò va portar que el llavors candidat artur mas fos el convidat d’honor dels @demsabroadbcn a la històrica nit electoral del 2008.;seguidors
1652339055353274368;seguidors;"no exactament. les respostes del tuitaire inicial (en este cas, jo) les veuen els seus seguidors també. en resum: esta conversa nostra la veuran, per tu o per mi, tots els teus seguidors i tots els meus. o siga, el ""no li feu publicitat"" li faria publicitat.";2023-04-29T15:48:00.000Z;"no exactament. les respostes del tuitaire inicial (en este cas, jo) les veuen els seus seguidors també. en resum: esta conversa nostra la veuran, per tu o per mi, tots els teus seguidors i tots els meus. o siga, el ""no li feu publicitat"" li faria publicitat.";respostes
1652339055353274368;seguidors;"no exactament. les respostes del tuitaire inicial (en este cas, jo) les veuen els seus seguidors també. en resum: esta conversa nostra la veuran, per tu o per mi, tots els teus seguidors i tots els meus. o siga, el ""no li feu publicitat"" li faria publicitat.";2023-04-29T15:48:00.000Z;"no exactament. les respostes del tuitaire inicial (en este cas, jo) les veuen els seus seguidors també. en resum: esta conversa nostra la veuran, per tu o per mi, tots els teus seguidors i tots els meus. o siga, el ""no li feu publicitat"" li faria publicitat.";seguidors
1652335137055551490;seguidors;amb 5 anys tens 21 seguidors. veig que el que dius interessa molt poc….;2023-04-29T15:32:00.000Z;amb 5 anys tens 21 seguidors. veig que el que dius interessa molt poc….;seguidors
1652326488518152193;seguidors;"el valent m'ha blocat. li molesta que se li posin raonaments i enllaços que el desacreditin.

la mentalitat única dels nyords. surts dels paràmetres i jaaaaa et bloquen. no fos cas que faci raonar als seus seguidors...";2023-04-29T14:58:00.000Z;el valent m'ha blocat. li molesta que se li posin raonaments i enllaços que el desacreditin. la mentalitat única dels nyords. surts dels paràmetres i jaaaaa et bloquen. no fos cas que faci raonar als seus seguidors...;seguidors
1652326488518152193;seguidors;"el valent m'ha blocat. li molesta que se li posin raonaments i enllaços que el desacreditin.

la mentalitat única dels nyords. surts dels paràmetres i jaaaaa et bloquen. no fos cas que faci raonar als seus seguidors...";2023-04-29T14:58:00.000Z;el valent m'ha blocat. li molesta que se li posin raonaments i enllaços que el desacreditin. la mentalitat única dels nyords. surts dels paràmetres i jaaaaa et bloquen. no fos cas que faci raonar als seus seguidors...;blocat
1652326313699561472;seguidors;"el valent m'ha blocat. li molesta que se li posin raonaments i enllaços que el desacreditin. 

la mentalitat única dels nyords. surts dels paràmetres i jaaaaa et bloquen. no fos cas que faci raonar als seus seguidors...";2023-04-29T14:57:00.000Z;el valent m'ha blocat. li molesta que se li posin raonaments i enllaços que el desacreditin. la mentalitat única dels nyords. surts dels paràmetres i jaaaaa et bloquen. no fos cas que faci raonar als seus seguidors...;seguidors
1652326313699561472;seguidors;"el valent m'ha blocat. li molesta que se li posin raonaments i enllaços que el desacreditin. 

la mentalitat única dels nyords. surts dels paràmetres i jaaaaa et bloquen. no fos cas que faci raonar als seus seguidors...";2023-04-29T14:57:00.000Z;el valent m'ha blocat. li molesta que se li posin raonaments i enllaços que el desacreditin. la mentalitat única dels nyords. surts dels paràmetres i jaaaaa et bloquen. no fos cas que faci raonar als seus seguidors...;blocat
1652406631395741696;blocant;"ja ho vist daniel,no pateixis!!!
jo també l' he acabat blocant, nomès em  deia q tonteries !!
em sembla q soc prou clara escrivint ,no? perque vingui aquest senyor amb aquestes ximpleries!!
bé ara ja està.!!";2023-04-29T20:16:00.000Z;ja ho vist daniel,no pateixis!!! jo també l' he acabat blocant, nomès em deia q tonteries !! em sembla q soc prou clara escrivint ,no? perque vingui aquest senyor amb aquestes ximpleries!! bé ara ja està.!!;vist
1652406631395741696;blocant;"ja ho vist daniel,no pateixis!!!
jo també l' he acabat blocant, nomès em  deia q tonteries !!
em sembla q soc prou clara escrivint ,no? perque vingui aquest senyor amb aquestes ximpleries!!
bé ara ja està.!!";2023-04-29T20:16:00.000Z;ja ho vist daniel,no pateixis!!! jo també l' he acabat blocant, nomès em deia q tonteries !! em sembla q soc prou clara escrivint ,no? perque vingui aquest senyor amb aquestes ximpleries!! bé ara ja està.!!;blocant
1652324588867428353;blocant;és un no parar! no teníem prou amb trucades de companyies vàries i ara els bitcoins. tot el dia blocant tu...;2023-04-29T14:50:00.000Z;és un no parar! no teníem prou amb trucades de companyies vàries i ara els bitcoins. tot el dia blocant tu...;blocant
1652376676968419328;retuits;no et fa vergonyeta fer aquestos retuits??;2023-04-29T18:17:00.000Z;no et fa vergonyeta fer aquestos retuits??;retuits
1652367476716367874;retuits;"wow...el meu estimat salva. moltes gràcies per ser-hi sempre.
moltes gràcies per tants likes.
moltes gràcies pels retuits.
ets un encant de persona i estimes els animals. jo també t'estimo molt a tú. sempre ets molt benvingut i moltes gràcies per ser-hi
xxxx 😘❤️🙏🙏💙   bona nit";2023-04-29T17:41:00.000Z;wow...el meu estimat salva. moltes gràcies per ser-hi sempre. moltes gràcies per tants likes. moltes gràcies pels retuits. ets un encant de persona i estimes els animals. jo també t'estimo molt a tú. sempre ets molt benvingut i moltes gràcies per ser-hi xxxx 😘❤️🙏🙏💙 bona nit;likes
1652367476716367874;retuits;"wow...el meu estimat salva. moltes gràcies per ser-hi sempre.
moltes gràcies per tants likes.
moltes gràcies pels retuits.
ets un encant de persona i estimes els animals. jo també t'estimo molt a tú. sempre ets molt benvingut i moltes gràcies per ser-hi
xxxx 😘❤️🙏🙏💙   bona nit";2023-04-29T17:41:00.000Z;wow...el meu estimat salva. moltes gràcies per ser-hi sempre. moltes gràcies per tants likes. moltes gràcies pels retuits. ets un encant de persona i estimes els animals. jo també t'estimo molt a tú. sempre ets molt benvingut i moltes gràcies per ser-hi xxxx 😘❤️🙏🙏💙 bona nit;retuits
1652332364880568320;retuits;ets tan poc nacionalista espanyol que el 90% del teu timeline són insults a catalans i retuits a comptes ultra espanayolistes.;2023-04-29T15:21:00.000Z;ets tan poc nacionalista espanyol que el 90% del teu timeline són insults a catalans i retuits a comptes ultra espanayolistes.;retuits
