id;searchQuery;text;socialMediaSense
1620065543364419584;missatge;hi ha hagut un nou missatge a esdeveniments • re: animesong - dotzena edició. participa-hi: ift.tt/g1ncgxx.;
1620065540730404864;missatge;hi ha hagut un nou missatge a sèries i pel·lícules • re: sèrie the last of us. participa-hi: ift.tt/ecnaxvr.;
1620182281238495232;missatge;té a veure amb el grup? pq he passat els missatges però ràpidament m'hi poso;
1619685072990507008;prohibir;aquesta gent només sap prohibir,quina mena de gent es aquesta !!!😡😡😡;
1619664064715853824;prohibir;"👉🏽 cal una solució urgent al problema de les sortides dels col.lectors, per totes @ajigualada 

👉🏽 cal prohibir l'ús de les tovalloletes, no són biodegradables cal una gran campanya @residus_cat @gencat @aigua_cat el wc no és una paperera 🚯🚽";
1619663614612484096;prohibir;les autoritats sanitàries haurien de prohibir seguir els partits via twitter. quins nervis, ostima.;
1619642452507529216;prohibir;poc estem per donar lliçons. fa una estona les nostres nétes grans,esmorzant amb el mòbil. els hi hem dit que l'apaguessin mentre esmorzaven. a la tercera els hi hem agafat. no s'han rebotat i hem pogut tenir una conversa divertida. no cal prohibir, només educar.;
1619634602150346752;prohibir;m'haurien de prohibir s'accés a begudes alxohòliques, soc un puta retrassat mental;
1619630702152097792;prohibir;però si diuen que el català no es va prohibir mai, clar que els aue jo diuen son els fills i els nets dels que el van prohibir 😜;
1619624530502373376;prohibir;al centre dia del c. campo sagrado de bcn se'n va negar una entrevista ja programada amb la dira. a benestar social se'n va negar una entrevista ja programada amb maite,inclós se'n va amenaçar amb a cridar als mossos. a la residència se'n en va prohibir visitar a la meva parella.;
1619613699861544960;prohibir;en tot cas, es podria prohibir la càrrega dels patinets al transport públic, si s'escau;
1619612398838747136;prohibir;no ploris, votar no pot dividir mai o et sembla que votar a les eleccions municipals, autonòmiques, estatals i europees ho fa? ja seríeu capaces de prohibir votar, total sempre guanyeu les de la merda constitució del 78;
1619601204828577792;prohibir;"això, indirectament, torna a permetre dir qui era, per exemple,  carrero blanco, i si ens produïa alegria en seu pas al cel, que em sembla que ho havien arribat a prohibir. 
o, en aquest cas, no val?";
1619596832602050560;prohibir;"el #psib pressiona la unió europa per prohibir les pràctiques no remunerades #europa 
dbalears.cat/balears/politic…";
1619528304910036992;prohibir;hi ha gent que sempre s'ha queixat que hi va haver un dictador que va prohibir parlar i utilitzar el català a l'estat. ara que ens vam lliurar d'aquesta repressió vols tornar-hi pepe? es un comentari una mica fatxa i dictatorial¿no?;
1620130771599241216;resposta;som a @cancapablanca amb companyes de tot el vallès preparant la resposta contra el #4tcinturo;
1620130179317370880;resposta;si la demanda és seriosa hauré de dir la veritat. resposta: no.;
1620129090241179648;resposta;"1- un representant
2- la vostra resposta només fa que reforçar la meva decisió.";
1620123768978046976;resposta;per sort la meva configuració de seguretat i privacitat, no em permet llegir la teva resposta. descrimina insults i paraules inapropiades! bona nit!;
1620121551894093824;resposta;"💥 estiguem atents a les xarxes i organitzem la resposta! al cartell podeu trobar el número de la caixa de resistència per ajudar-lo amb les despeses judicials! cap company sol davant els atacs d'aquest règim monarco-feixista!

#xarlyabsolució
#amnistiatotal";
1620120496653090816;resposta;"parcs i jardins prepara el verd d'#hortaguinardó per a la primavera. durant el primer trimestre de 2023 es farà manteniment del verd (plantació i poda d'arbres,  cura d'escocells) i accions en resposta a peticions específiques dels veïns.
t'ho expliquem: via.bcn/eeiu50mamkg";
1620120494757351424;resposta;"#política ▶️ la resposta de l’alcalde d’amposta, adam tomàs, a les crítiques de l’exalcalde i candidat de junts, manel ferré, no s’ha fet esperar

canal21ebre.com/2023/01/30/t…";
1620120457830862848;resposta;una resposta molt desagradable.;
1620115964066168832;resposta;mira, qualsevol es pot equivocar i s’enten. la meva resposta és irónica referent a la runia;
1620115921498169344;resposta;doncs espere que no, perquè has expressat perfectament el que pensem molts, però ens fa perea clavar-nos al debat de forma pública perquè sabem quina serà la resposta.;
1620115835158409216;resposta;"avui som a la presentació del programa sobre competències docents #sensei, un pla professional docent que neix amb la voluntat de construir-se, aprendre, revisar-se… per donar resposta a cada un dels contextos educatius

hi serem i construirem! 
#inducciódocent #senseieducacio";
1620114487746637824;resposta;"i un silenci sense resposta, com un avió

que surt amb retard pels vents. 

aprendre-s’hi a portar bé

amb aquesta buidor que tal vegada

no cura ni un poema.";
1620112080241299456;resposta;han guanyat el concurs de la @tardacatradio responent correctament en quin esport olímpic d'hivern es llisca pel gel dalt d'un trineu.era x veure'ns al cotxe cridant la resposta @anderskeleton (ok que tenia 3 opcions però és que la concursant que era manresana quasi diu cúrling);
1620111963157311488;resposta;"📊 pregunta de la setmana | quina de les següents arts marcials no és una disciplina olímpica?

🔝 avui tindrem un gran convidat que practica una d'aquestes i descobrirem la resposta!";
1620111492858236928;resposta;va dir que estaven treballant en silenci en una resposta a @palauresist sobre nou palau i demés, que dirien algo. evidentment no treballa ni el tato;
1620303799566077952;comentari;dir que va fer un comentari arriscat, és defensar tv3, és tapar la censura ... no s'ha vist una resposta molt sincera la veritat, ... posicionar-se d'aquesta manera és quedar bé amb tothom, i no és la solució @estapassanttv3;
1620146132260102144;seguir;feia calor però allà a dins s’estava fresquet. vam seguir amb els nostres jocs i, de mica en mica, ens vam espolsar la por dels nostres caps. un es va estirar i es va adormir. jo estava esgotat i no vaig trigar gaire.;
1620145519736791040;seguir;"he arribat a tal punt de desànim y fastic amb cada decisión dels segrestadors del club, que sols pel sentiment que m'inculcà mon pare y que va creixer dins de mi es pot seguir soportant está condena.
a ningún que li pase...";
1620144616946417664;seguir;callen perquè volen seguir cobrant.;
1620143676545703936;seguir;✅l'alumnat ha tingut l'oportunitat de descobrir la important tasca de suport del sindicat als futurs funcionaris en les diferents etapes que han de seguir per accedir a la funció pública(especial la docència)i la conveniència de pertànyer a un sindicat amb 130 anys d'història.;
1620142841749180416;seguir;és dificilíssim seguir el ritme de badalls a un gat quan t’està sortint un queixal del seny.;
1620141372895539200;seguir;"gracias berxagui 🙋‍♀️😘
seguir a superkrator";
1620139785380659200;seguir;"els bastoners del raval busquen membres per continuar.

▶ els requisits, senzills: “saber on tens la dreta i l’esquerra, saber seguir el ritme, respecte i compromís”

beteve.cat/cultura/bastoners…";
1620139357238882304;seguir;"vaig seguir la transformació del raval, vaig veure florir la barceloneta i vaig aprendre el que no està escrit. 
vam passar d'una ciutat vella morta a un districte que es gentrificava i obria una esperança d'assimilació amb la resta de ciutat.";
1620139124991864832;seguir;"☺ estem contents d’anunciar que l’equip creix: per poder seguir aportant el millor a #riudoms s’hi incorporen la margarida mallafré, el francesc mestre i l'inma parra!
💪🏼fem-ho possible!

#femhopossible
#femriudoms

@juntsxbaixcamp 
@juntsxriudoms 
@juntscampdetgn
@juntsxcat";
1620137123285467136;seguir;"☺ estem contents d’anunciar que l’equip creix: per poder seguir aportant el millor a #riudoms s’hi incorporen la margarida mallafré, el francesc mestre i l'inma parra!
 
fem-ho possible!

#femhopossible
#femriudoms

@juntsxbaixcamp 
@juntsxriudoms 
@jxcatcamptgn";
1620136313709285376;seguir;"el dret a vot és imprescindible en tota societat democràtica,és necessari garantir aquest dret a totes les persones independentment del seu lloc d'origen.

per això en @rarenaga demana el vot a favor de la moció,hem de seguir treballant per aconseguir la plena igualtat.

#plesab";
1620136253482999808;seguir;"📈 resultats

✍🏻 bona victòria del mini femení, hem aprofitat bé el partit per seguir creixent i aplicant coses treballades durant la setmana!

▶️ @cbmollerussa 24-73 @sedisbasquet mapisa

#sentelsedis 🏔🏀";
1620135521379811328;seguir;"durant el seu temps lliure, li agrada estar rodejada d'entorns naturals, caminar per la muntanya, acampar amb la seva autocaravana i seguir amb la seva passió, viatjar!

#organ1967 #treballadors #immobiliariasantcugat #administraciofinques";
1620135472725983232;seguir;"el pròxim 9 de febrer debatrem al comb sobre #ciberseguretat en l'entorn sanitari: ciberatacs, ciberdelinqüència, hàbits digitals segurs i protecció de les dades de salut.
🖥️ també podreu seguir l'acte online
🎟️ inscripcions obertes
comb.cat/ca/comunicacio/agen…";
1620135434977447936;seguir;"explosió creativa, fusió de cultures,una altra manera de conèixer la influència en la moda. ""sóc d'on sigui, però m'agraden les coses del món."" (@wynekirabo ) felicitats per la breu masterclass que heu compartit en el @plantabaixatv3 a seguir, a banyoles som uns afortunats!!!";
1620135136409821184;seguir;[formació] el 16 de febrer - 10-14h organitzem un curs pràctic homologable centrat en les novetats i qüestions d'interès en l'impost sobre societats. el podràs seguir des del campus terres de l'ebre de la @universitaturv a tortosa o online. més informació👉ow.ly/jeim50meif8;
1620046821900042240;tweet;ok, ok, ok. i que no em toquin la menjadora. si cal faràs tweet demanant que l’estel de tramuntana sigui sant. anem bé per anar a sants. o el triomf de la hipocresia dels polítics forrats i desconegut pels seus votants;
1620044017332555776;tweet;esq pensat qui es al rayat q al gasta an blanc i a posat al tweet yau;
1620043827603206144;tweet;"rectificació sobre el tweet anterior:
en cap cas he posat en qüestió la versió de les víctimes en un cas subjúdice. només pretenia insistir en la  necessitat de preservar la presumpció d'innocència. admeto que la paraula 'tocament' no va ser la més encertada.";
1620042843107758080;tweet;"tres segons us ha costat fer el tweet misògin de torn per culpabilitzar a les dones que han mantingut un vincle sexoafectiu amb ell.

aviam si el problema no acabarà sent que tots els bros catalans i espanyols sou una merda d'éssers humans que abuseu de tota tia amb la que esteu.";
1620032599224881152;tweet;ups!! tens tota la raó!! 😂 actualitzem el tweet en breus. gracies!;
1620032184349519872;tweet;"amb tots els meus respectes, però el tweet del sergi vicente en defensa de saül gordillo no és digne d'un director de televisió, i encara menys d'un mitjà públic. 

per si algú encara té dubtes sobre quin peu calça...";
1620022470219792384;tweet;aquest tweet diu molt a favor teu, arqueoleg. es molt raro veure aqui q defensi als q no son elseus;
1620020097216823296;tweet;aquest tweet tant el podria escriure algú proper a erc com algú de vox o pp.;
1620016885898297344;tweet;"no tinc paraules davant del tweet del director de betevé.... ""tocament"" i ""diversió compartida"". tot molt normal oi que sí @adacolau @jaumecollboni @observatoricat @janetsanz @bcn_ajuntament";
1620013291782443008;tweet;comunicat del comitè d'empresa, comitè professional i part social de la comissió d'igualtat de @beteve @btvnoticies sobre l'inacceptable tweet de @sergivicente  en defensa de saül gordillo.;
1620185491739127808;m'agrada;ei, irene. a mi tampoc m'agrada gens enlairar-me ni aterrar ni res. moltes gràcies per l'estona que hi has dedicat.;
1620185140734607360;m'agrada;un edifici lleig, rònec, desmesurat i anacrònic que he de reconèixer que té alguuuna cosa que m'agrada.;
1620182344819949568;m'agrada;no m'agrada tenir coses preferides perquè els gustos canvien i depenen del moment, però estaria entre en josep maria angelat i en joan borràs.;
1620181900009816064;m'agrada;eva, amb el poc que m'agrada enlairar-me, diria que aquest ha estat el millor aterratge de la meva vida. felicitats i ben tornada a la novel·la.;
1620180179925745664;m'agrada;tinc alguna pendent, però m'agrada anar rotant entre 4-5 (o més).;
1620178606579400704;m'agrada;m'agrada tant l'adhesiu que em sembla que vaig a trucar al telèfon que hi surt posant-me a la seva disposició pel que els plagui.;
1620176723206881280;m'agrada;perfecte, m'agrada que no allarguin massa les sèries.;
1620173776867696640;m'agrada;a mi m'agrada més acotar pero crec que a tu et pot agradar molt the cruel prince (jude es una reina) 👀;
1620113347772575744;publicar;és una manera de dir: el barça ens exigeix que publiquem això o ens demanda. i no tenim proves de la veracitat del que vam publicar.;
1620106082944155648;publicar;acaba de publicar una foto en institut del teatre. diputació de barcelona instagram.com/p/codazn6nsmz/…;
1620104987891347456;publicar;"a la revista de les arts de la @revistacat, cap al 2018, vam publicar un article sobre ""la decoració mural del saló sant jordi del palau de la @govern"".  potser algú el recuperarà... admin2014.elpuntavui.cat/cul…";
1620104853308510208;publicar;acaba de publicar una foto en teatre principal valència instagram.com/p/codapwdnivq/…;
1620096236090019840;publicar;un dia seuré al sofà i faré una llista de totes les coses que m'han dit que es considerent catcalling al carrer i a llocs que no són el carrer i tindré prou material com per publicar un llibre;
1620095326798417920;publicar;"📌 marie kondo s'ha fet viral perquè ha reconegut ara que mantenir l'ordre és impossible quan tens tres criatures

👇🏻 acaba de publicar el nou llibre 'el método kurashi' (aguilar). això és el que diu... 👇🏻

rac1.cat/psicologia/20230130…";
1620090828503801856;publicar;acaba de publicar una foto en ovd exhaust instagram.com/p/coc53p3lft6/…;
1620089492978958336;publicar;"avui fa 16 anys que microsoft va publicar el sistema operatiu windows vista, sis anys després de windows xp.

vista va ser tan mal rebut que microsoft només va trigar dos anys a treure windows 7.

#ticdiacomavui";
1620084160210534400;publicar;acaba de publicar una foto en olympia hotel, events & spa instagram.com/p/coc2mbaijvc/…;
1620379752224931840;missatge;quin és el missatge?;
1620059261211377664;missatge;"hola, gemma lamentem el que ens indiques. si vols ens pots enviar un missatge privat amb les teves dades i revisarem el cas a veure si et podem ajudar. gràcies i disculpa les molèsties. ^asun

x.com/messages/compose?recip…";
1620059124036931584;missatge;s'entén el que ha passat pero ja fa 3h del missatge vostre i no s'ha restablert res;
1620058621471260672;missatge;gràcies, us he enviat el missatge.;
1620056422347329536;missatge;pugem el nivell de la porteria, i el missatge en aquest mercat es d'optimisme. esperem la jornada de demà en candeletes...;
1620054078905778176;missatge;"el meu trauma de missatge ja no és un ""hem de parlar"", ara és un ""ja estan les notes penjades""";
1620053346215411712;missatge;"🐠 recordeu els passaports lectors que va fer l’alumnat de 3r d’eso per treballar la primera lectura del curs? l’autor de “presoners del mar”, l’ @arturopadilladejuan , us ha volgut enviar un missatge per agrair-vos la feina feta amb el seu llibre! ⚓️🪸

instagram.com/reel/cnw6jwije…";
1620051010810175488;missatge;"⚽️gerard albadalejo [@gerimedium4] s'acomiada de l'@atcosaguntino amb un missatge per al club, plantilla i afició.

👉apuntmedia.es/esports/futbol…";
1620049925995393024;missatge;"diu es govern de catalunya que esperen tancar avui s'acord dels pressupostos amb el psc, qui encara hi veu serrells per a poder-ho fer. 
no serà un missatge subliminal, no?";
1620044774194679808;missatge;en el cas català, el #bilingüisme en tota mena de webs i comunicacions (cartes, butlletins digitals), siguin oficials o d'organitzacions civils, porta implícit un missatge letal: no cal que t'incorporis a la catalanofonia.;
1620043029615616000;missatge;bon dia, lamentem la situació que ens comuniques. si ho desitges, facilita'ns mitjançant missatge privat el número de telèfon al qual t'han trucat per sol·licitar a l'àrea que bloquegin l'accés des de les nostres instal·lacions.;
1620038492633042944;missatge;"primer la denúncia de jedet, ara el testimoni de bob pop.

el missatge que ens deixa és importantíssim: no podem resignar-nos ni normalitzar que ningú ens incomodi, violenti o agredeixi perquè va borratxo. cal denunciar i ajudar sempre.

#nocallem";
1620036989088337920;missatge;i què es el que han fet els propietaris d'aquest local per acabar amb la problemàtica?? desconec si hi ha hagut una ordre judicial o no per a fer aquesta entrada, però dedueixo que tu ja ho saps amb el teu missatge!!;
1620036704907452416;missatge;ets conscient que malgrat el teu talent el missatge que transmets és totalment satànic?;
1620035521106812928;missatge;hi ha hagut un nou missatge a jocs i videojocs • jocs multijugador en línia per passar l'estona. participa-hi: ift.tt/mqjydgs.;
1620035514970607616;missatge;hi ha hagut un nou missatge a sèries i pel·lícules • sèrie the last of us. participa-hi: ift.tt/0kigxjo.;
1620035512164667392;missatge;hi ha hagut un nou missatge a jocs i videojocs • re: hogwarts legacy. participa-hi: ift.tt/vj04mwx.;
1620134555146395648;seguir;"dijous tindrà lloc una sessió plenària ordinària a l'ajuntament
si la voleu seguir podeu fer-ho presencialment a la sala de plens de l'ajuntament i telemàticament 💻per youtube 🔗piped.video/@odenacat/stream…
serà a les 19h.";
1620132844730474496;seguir;🏢 ple ordinari del mes de gener de l’ajuntament de sant adrià de besòs. el podeu seguir en directe a l’enllaç: buff.ly/3hajy5v @ajsantadria;
1620132487111254016;seguir;"📱saps que pots seguir l'actualitat i els consells de salut dels professionals de la clínica universitària a través del seu compte a instagram?

segueix-la a @clinicauniversitariamanresa

#umanresa #clinicauniversitaria";
1620129772020850688;seguir;"consulteu els resultats esportius del cap de setmana dels clubs de sitges, ribes i les roquetes.
us ho expliquem al nostre web, on podeu seguir l’actualitat de #sitges i #spribes
▶️ ow.ly/9ti050meel1";
1620128987765944320;seguir;el compromís amb els continguts d'humor seria demanar perdó per la censura i seguir amb el programa tal com era. sino tornareu a ser la tele carca dels pitjors anys convergents;
1620127969548324864;seguir;"🗓 setmana de partit a casa! rebrem la @uerapitenc (dg 12 h) per seguir la lluita. som-hi, equip, som-hi afició!

#somhihospi #posatlafranja♦️";
1620127924157566976;seguir;"🏛️ comença el #plehostalric ordinari d’avui dilluns 30 de gener.

📲 el podeu seguir en directe a través del canal de youtube de l'ajuntament d'#hostalric 👉🏻 bit.ly/3wi5ghq

👀 consulta l'ordre del dia de la sessió: buff.ly/3h5iy2m";
1620127454307180544;seguir;"🔔last call! #oposicions algunes formacions ja han començat, però encara queden places perquè t’hi puguis afegir i seguir el curs.
✍️et pots inscriure a través de la web, o escriu-nos a oposicions@rosasensat.org per qualsevol dubte o consulta i t’ajudarem!
rosasensat.org/formacio/prep…";
1620126220066119680;seguir;"👉 a les 20 hores començarà el ""ple de l'ajuntament d'altafulla en sessió ordinària a 30 de gener de 2023"". 

📻📺 podreu seguir en directe la sessió plenària a través del canal de #youtube de l'ajuntament i per altafulla ràdio (107.4 fm) 👇
 piped.video/live/rrevm4cvesm…";
1620125631706177536;seguir;"m’he passat els últims 3 mesos mirant @zonafrancatv3 en streaming pel tv3 a la carta. de dimarts a divendres (sempre el dia després del zf en directe), no he mirat netflix i em vaig donar de baixa de hbo.
podeu seguir aplicant censura i expulsant a millenials de @tv3cat.";
1620124122947944448;seguir;"no tens ni puta idea de què parles. 

imagino que per això respons dient coses sense sentit. 

pots seguir. m'estàs començant a divertir. 

endavant.";
1620123776242548736;seguir;feia molt que no teníem 6 punts sobre la taula de futbol. en parlarem amb @juancarniceroo i amb en @lorenss_gaitan i @isaacfandos97. ens podeu seguir a les 19.30 al 91.2 fm, a radiogava.cat i a facebook.com/gavatv #gavà foto: @havokcfgava;
1620123747297693696;seguir;"passar pàgina no és oblidar, és acceptar el que ha passat i seguir endavant

#resiliencia #autoestima #altasensibilidad #personasaltamentesensibles #educacionemocional";
1620123008756248576;seguir;un mèrit és tenir un deute milionari amb hisenda, i seguir com si no res... com tu.;
1620122740358369280;seguir;pero sembla que com ells personalment no els afecta que als veïns de pardinyes que els petin. però res a seguir a mes pagant-los el super sou.;
1620121974373773312;seguir;"⚠️⚠️ per problemes tècnics no podrem emetre en directe la presentació del número 45 de la revista #einesirla «generació alçada: reptes i horitzons del jovent»

però ho pots seguir via twitter i a partir de demà, també estarà el 📺 vídeo complet al canal de #youtube";
1620121777883217920;seguir;ara toca atacar puigdemont per reforçar i validar el gir autonomista d'er. tot aixo que dius nomes son insidies i manipulacions per desprestigiar-lo. espero que, no molt tard, pugui tornar lliure i en disposicio de seguir encapçalant la lluita per a la llibertat de catalunya.;
1619517760522043392;ban;lets ban liberals!;
1619486286024409088;ban;ban liberals from canada;
1620008715251519488;tweet;"el sou de @raholaoficial com a rèplica a un #tweet sobre uns vots que prenen decisions per tots el catalans. només per rascar alguns retweets i alguns likes🤦🏻‍♂️
aquest és el nivell.
i no defenso a @raholaoficial, només evidencïu en “ridícul” d’alguns perfils radicalitzats “esquis”.";
1620007032966496256;tweet;"quin goig llegir la teva piulada!! quina manera de comencar la setmana més bona!! t’hem trobat molt a faltar, esteleta!! 🤪🤪

esperem el teu “tweet” diari!! un fort petó als nens i #boninicidesetmana!!! 😘😘😘";
1619988585738022912;tweet;el teu tweet ha perdut 3 punts percentuals.;
1619985377837862912;tweet;he denunciat el tweet, però també cal tenir en compte que no és la primera vegada que es publiquen les seves dades i gairebé tot era ja públic i notori. o sigui, que al que ho ha fet tampoc crec que li passi res;
1619981757599858688;tweet;recordeu el meu tweet anterior ? doncs sembla que el botifler ha mutat 😂😂😂😂, ara es fa dir @the_whiper, però es el mateix malalt amb poques llums i mes d'un compte.;
1619981161442476032;tweet;al metro llegint un tweet d andrew tate, pero negant amb el cap per a que la gent vegi que no n'estic d'acord;
1619964273865945088;tweet;cap tweet sense error🤣 disculpes a tots els que us heu queixat🙄🙄🙄 aquí teniu ruina;
1619775573848653824;comentar;aprèn català i després torna a tweeter a comentar el que et sembli al meu timeline;
1619774833142956032;comentar;"“potser està bé, vaig comentar, aturar-se de vegades i reflexionar sobre les coses que han passat, potser pensar en la tristesa pot acabar fent-te feliç” 🤍 

#proufredperquènevi #jessicaau
@mes_llibres";
1619768906893393920;comentar;una cosa és la ideologia política i com de bé o malament s'estigui pensant que es fa (temes de 'bé' i 'mal' en c. socials a comentar en una altra ocasió) i altra sigui no entendre que la llei d'estrangeria ens fa mal i que cal regularitzar (fins i tot és  econòmicament positiu).;
1619764663406968832;comentar;"25 anys! del ""crystal ball"" del geni. edicions de 3-4-5 cd's i dos vinils diferents, i també moltes coses per comentar. 
no va agradar a tothom, però com q sóc un paio rar, a mi sí. hi ha temes estranys, una mica caòtics i són els q més m'agraden.";
1619743270359416832;comentar;"✔️ xerrada informativa amb mossos d'esquadra a montesquiu 

ℹ️ s'informarà a la població de montesquiu i de sant quirze de besora sobre la tasca que s'està fent al territori, a més de comentar mesures de prevenció per robatoris, dades d'incidència i denúncies.";
1619730916854890496;comentar;"avui a les 18:00, al canal de #twitch i una hora abans del programa del company @elmangazin, faré un directe per parlar una estona amb els espectadors i comparar els inicis de dues sèries clàssiques, entre altres coses a comentar.
➡️twitch.tv/encinestrat";
1619722450325106688;comentar;"demà estaré als estudis de @ntcdelmati per a comentar l'actualitat política amb @vanessagregori_, @oscarmtnezca, @egraullera, @victormaceda i @davalero. serà un plaer, com sempre! ens podeu escoltar ací, a partir de les 9.00 h.

📻bit.ly/ràdio_directe
📺bit.ly/tv_en_directe";
1619718623039488000;comentar;albert, fa temps vas comentar que ens podiem connectar al cern o altres centres d'investigació amb els nostres ordinadors i ajudar-los amb els càlculs i processos que necessitessin. em pots recordar com fer-ho i a quins centres és possible connectar-se, si us plau?;
1619714970220126208;comentar;"en absolut. no em molesta en absolut, entre d'altres motius perquè tu no tens el poder ni tan sols de molestar-me. 

per cert: la teva resposta deixa clar que, efectivament, no tens la capacitat de comentar les meves piulades sense faltar el respecte. 

pots seguir.";
1619705810812309504;comentar;pots comentar les meves piulades sense faltar el respecte?;
1619694522489016320;comentar;ahir jugavem partit a solsona i pràcticament tots els nens del solsona marroquins. un pare que coneixia em va comentar que allà ténen moltissims ajuts per temes de despoblament. està passant a tot el món rural català.;
1619660431639068672;comentar;en quin moment algú pensa que és bona idea llegir en veu alta i comentar el valor nutricional de la nocilla? (va per tu papa);
1619651405966626816;comentar;soc veí, i tinc dret a comentar el q em dongui la gana. porten anys amb les obres a glories i la meridiana, van molt lents i amb inversions públiques molt grans. pero pel manuel un veí q crítica això està amargat i està plorant. quan vosaltres us queixeu es pel sistema feixista.;
1619624142231441408;comentar;molt bé  el servei de traducció. moltes gràcies. per un altre dia comentar l'esguerro d'ignorar l'embassament de siurana (no és  conca interna) que està  buit del tot. volem lo #riusiuranaviu.;
1619615933336526848;comentar;la constància de la periodista, un manelic introvertit, una marta dolguda, l'ansietat de sebastià, l'ambivalenciacde tomàs, la força de xeixa i pepa,  una nuri menys nena (preciosa la cançó)...molt per comentar.;
1619603594151600128;comentar;"això voldria saber jo.

ha desaparegut ""misteriosament"". 🤔

només trobo la versió retallada.
i el recordo perfectament. es va comentar moltíssim a l'octubre del 2019.";
1620147322578685952;compartir;avui fa una setmana vam assistir a la conferència sobre la vila farnesina de @miqueldelpozo a l'auditori ple, de l'@museoprado.  orgullosa de compartir el seu èxit 👏👏👏;
1620145578633224192;compartir;"tarda de diumenge d'aplec d'hivern, plàcida. vaig poder ballar la sardana del @sal_ramon, el meu fill, ""sardanistes garriguencs"". un plaer immens. i compartir conversa amb els membres de @sardanesgarriga i tantes altres persones! gràcies!";
1620145464418115584;compartir;terrassa participa en aquesta interessant jornada sobre ciutats i agenda 2030 a #toledo, amb l'objectiu de compartir experiències locals d'aplicació dels ods per assolir un desenvolupament sostenible per les nostres ciutats.;
1620142578632118272;compartir;compartir tot, i entendre i ajudar a la parella. sentiments que no sempre són valorats... bona nit 🌹🤗🤗😴;
1620140206061162496;compartir;gràcies per compartir!;
1620140099244797952;compartir;gràcies per compartir ☺️;
1620139973906432000;compartir;"📹📸en teniu records o imatges? ho voleu compartir?
@ajpoblalillet @ajuntament_baga @stjcerdanyola @stjfrontanya @josep_lara @ccbergueda @ccerdanya";
1620139594531631104;compartir;des de la discrepància en moltes ocasions , sempre ha estat un plaer compartir escó amb @odonelorza2011 . un  polític amb trajectòria, i  malgrat no compartir sempre posició , del que podies aprendre alguna cosa . sort amb els nous projectes !;
1620139520724451328;compartir;aquest divendres us convidem a l'assemblea oberta que farem a les 19 h a la casa de cultura. no volem que hi falti ningú, veniu perquè ens puguem conèixer i compartir idees!  #santllorençsavall;
1620136618853289984;compartir;"a la tarda hem continuat el gran dia de la norma amb una tertúlia literària entre padrins, fillols i famílies amb el llibre ""el club dels valents"". 
volem compartir entre tots el significat de ser valent/a.";
1620131630546575360;compartir;"🪡a barcelona la transformació educativa no s’atura. 
aquesta tarda el @se_lescorts ens convida a compartir amb mestres i equips directius del districte el perquè i el com de la nostra mirada peadagògica.😍 @consorciedubcn @eesclapes @educaciocat @mjsanza61 @afaoctaviopaz";
1620131035966218240;compartir;"un matí per compartir, reflexionar i sobretot, fer resó dels nostres desitjos de pau per celebrar plegats el dia escolar de la pau i la no-violència. 🕊️☮️
#mdpbailen
#diadelapau";
1620129217148248064;compartir;espectacular. gràcies per compartir 🎶❤️.;
1620128870052798464;compartir;"- compartir la història per no cometre els mateixos errors,
- i ajudar a crear un tribunal independent que jutgi les vulneracions de drets humans de putin i lukaixenko.

acaba la #jornadapauparlament. gràcies a tothom per venir! @parlamentcat @icipeace";
1620128866529599488;compartir;"els tres premi nobel demanen:
- compartir informació sobre la guerra,
- acollir a les persones refugiades,
- apadrinar i/o escriure cartes als presoners,
- jutjar a espanya els casos de crims de guerra a través de la jurisdicció universal,";
1620124844124946432;compartir;la idea del retir va ser molt simple: reunir els activistes de les llengües minoritzades i compartir experiencies, treure'ns el dolor de la llengua i passar-nos-ho súper bé. i com de bé ho hem fet! hem rigut, plorat, parlat, empatitzat, ballat, caminat.;
1620124736041910272;compartir;gràcies a tu per compartir!;
1620521972735279104;vist;"molt d'acord menys en el ""com estava previst"", perquè no hi havia cap pla de res. ho explica clara ponsatí en el seu llibre.";
1620076002532814848;publicar;"fitxa sindical relacionada amb la llei de pressupostos generals de l’estat 2023:

➡️ increments salarials permesos ➡️ taxes de reposició relacionada amb el nombre de places que es poden publicar a les ofertes públiques d’ocupació.

fsc-local.ccoo.cat/lpge-2023…";
1620071784593903616;publicar;en ningun moment he dit res sobre la obesitat a ningu, aixo ho vaig publicar pk em va passar per el cap;
1620068354571796480;publicar;gràcies...que escriguin a vila web que es qui ho va publicar...;
1620055571570237440;publicar;acaba de publicar una foto en münchen germany instagram.com/p/cocp1gem6-i/…;
1620051786936774656;publicar;"acabem de publicar l’informe “recompte de visitants dels equipaments patrimonials de catalunya 2021”. podeu trobar un resum gràfic i interactiu amb els principals resultats a:
consulteu el resum gràfic amb els principals resultats

trobareu l’informe a: observatoripublics.icrpc.cat…";
1619962362446086144;tweet;"ha arribat el dia de fer el titular cutre que llegim als diaris cada any (i estaba desitjant fer aquest tweet).

avui l'anomalocaris s'en va de copes.

🏀 anomalocaris - cbza
🕙 22:15
🗺️ claror marítim
🏆 ronda 1";
1620165809841778688;tuit;"truita de patata i calçots. 
aquest és el tuit.";
1620164426946215936;tuit;cap problema. cap tuit sense la seva errada.;
